,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_1_8,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_2_7,weight_2_8,bias_1,bias_2,avg_s_trans,avg_s_rot,avg_v_sens,episode_time_ms,time_of_day,distance_to_previous_model,fitness
0,-0.518842656653,1.36143122106,0.47982622736,-0.604156420117,-0.896174590434,0.127177318477,0.381766659333,-0.621504609908,-1.53169525749,-0.254136236502,-0.954621797155,0.869442903373,2.93798476777,0.0554666071831,0.826576053135,0.567028355391,-0.118039483167,-0.0349215004474,-2.83955550194,0.0368803083897,0.0,2020-01-14 14:10:49.552327,11.5734848976,0.0,-13.6741590967
