,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_1_8,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_2_7,weight_2_8,bias_1,bias_2,avg_s_trans,avg_s_rot,avg_v_sens,avg_v_tot,episode_time_ms,time_of_day,distance_to_previous_model,fitness,loser_fitness
0,-1.01185905253,-0.870521868626,-0.826665972569,0.154309130442,0.869466300381,0.391833329313,-0.19704067497,-0.458308666742,-0.487619610798,1.21877535218,0.15039951122,-0.406967485066,-0.00838550668116,-0.118601064535,-0.329463821005,-0.251340513533,1.16450777031,0.0746630387085,0.0043283290863,39.1258543549,0.928,20.9689714179,2020-01-15 02:53:05.024835,47.4235970974,0,396.029,-10000.0
1,-0.501068135064,-0.890508854173,-0.717908547023,-0.338061381307,1.23156421878,0.55920642995,-0.143417107762,-0.670814815307,-0.430277661427,-0.240141128585,1.18913530211,-0.472150390848,0.147987304166,-0.434562327997,-0.110736643781,-0.252643866134,1.24879364296,2.35212583955,0.382529132557,24.6766004753,1.0,20.5745967901,2020-01-15 02:53:50.767062,45.7263228893,0,396.029,0.0
2,-0.922657112348,-0.930481898298,-0.735199422351,-1.02233787268,0.599207387087,1.00786359759,-0.331275618061,-0.0887572628101,-0.519457959462,-0.151785829543,0.231554173384,-0.427291259649,0.901613250713,-0.102479037917,0.414941384134,-0.271283936097,1.60701518219,1.46897469573,0.437254638863,22.5026832199,0.992,11.5967466489,2020-01-15 02:54:36.085667,45.3034169674,0,396.029,68.292
3,-0.959725325643,-1.04326153684,-0.60375973183,-0.132549667715,0.971277257365,0.439627261432,-0.22826145332,-0.130453274334,-0.470620800582,-0.149795476599,-1.14671447637,-1.73405335113,0.728524974028,0.431581545329,-0.7033759546,-0.258727303756,1.17756254897,2.97241163621,0.442009075642,22.2818578033,1.0,16.2051076311,2020-01-15 02:55:22.195175,46.0942699909,0,396.029,0.0
4,-1.22716765631,-0.858042627492,-0.383872444044,2.74435849286,0.832159928563,0.513055728143,-0.149906935906,-0.465801309887,-0.289980977086,-1.398051626,-0.36360070265,-0.851067238194,0.512285403578,0.648974775203,0.497115233231,-0.300871039568,1.0,1.55614868031,1.14440917969e-09,39.9999999847,1.0,22.6444930644,2020-01-15 02:56:09.082418,46.8706109524,0,396.029,0.0
5,-0.921390938348,-0.994777148603,-1.13188851992,0.640876653617,1.47058190308,-0.418242922148,-0.24468233074,-0.314887936214,-0.454333002012,-0.149795476599,-0.0678802431447,-0.379704407014,1.15901498543,0.081638622636,0.0028845987791,-0.285825599728,1.0,1.16057213997,0.387127009869,24.5148256073,1.0,22.770818906,2020-01-15 02:56:54.985937,45.8858511448,0,396.029,0.0
6,-1.04444154169,-0.951616701494,-1.35965660254,2.57753717604,0.971277257365,-2.0391116042,1.64796700184,-0.765406865644,-0.454333002012,-1.96596016688,-0.0584949900053,-0.410491411514,-0.902634963877,1.19524486745,1.42465593799,-0.298248503311,0.787311431195,3.30265297327,0.479608392906,20.8156642838,1.0,24.4683642484,2020-01-15 02:57:40.742093,45.7417681217,0,316.8232,316.8232
7,-0.924431350982,-0.960181142691,-1.44736355676,0.640876653617,1.53476345973,-0.348854795944,-0.217183660383,-0.132883157091,-0.463150049385,-0.149795476599,-0.0678802431447,-0.379704407014,1.15901498543,0.676509818198,-0.0776726993876,-0.323140902478,1.12353781079,1.02274395387,0.224102342129,30.9471621399,0.18,2.0961762137,2020-01-15 02:58:27.004031,46.2470831871,0,5627.773,316.8232
8,-0.921390938348,-0.994777148603,-1.13188851992,5.38495795117,1.87649951831,0.957616983705,-0.212180025218,-0.818820294689,-0.454333002012,-0.948937984414,-2.03365685024,-0.379704407014,1.11645429641,0.593892291394,0.0028845987791,-0.378995824153,1.19590598664,1.16057213997,0.362103395271,24.3159089546,0.976,17.1797557367,2020-01-15 02:59:11.294890,44.2761809826,0,5627.773,30.998
9,-0.921390938348,-0.994777148603,-1.13188851992,0.640876653617,1.47058190308,-0.418242922148,-0.24468233074,-0.314887936214,-0.454333002012,-0.128487185618,-0.0678802431447,-0.517927485588,2.11671202847,0.081638622636,-0.407399435877,-0.283592336852,1.8131034848,1.3079373345,3.24249267578e-09,39.999999939,1.0,24.8525630081,2020-01-15 02:59:55.916731,44.6062231064,0,5627.773,0.0
10,-0.921390938348,-0.869999080079,-1.60061964662,3.44350656386,1.46142788138,-1.86812469543,0.0721688487935,-0.241537250477,-0.454333002012,0.234406833666,0.133631670134,-0.359820654644,1.15901498543,0.520781014651,0.0028845987791,-0.287698998133,1.0,1.16057213997,0.543016297913,18.1187022858,1.0,11.6316716767,2020-01-15 03:00:40.122246,44.1905491352,0,5627.773,0.0
