,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_1_8,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_2_7,weight_2_8,bias_1,bias_2,avg_s_trans,avg_s_rot,avg_v_sens,avg_v_tot,episode_time_ms,time_of_day,distance_to_previous_model,fitness,loser_fitness
0,0.104602958523,-0.122265361947,0.753277035434,-0.879516002718,-0.853258608417,0.644812736192,0.859182711545,-0.797191157612,0.360419567836,-0.0981813044917,-0.759730478305,0.841261431141,-0.654451930993,-0.327168423513,-0.0577500481731,0.0809304929216,1.0,1.0,0.0881097627878,29.3072284603,0.130066406758,1.56084970687,37.4776670933,2020-01-15 21:14:02.511055,0.0,23.7749631151,-10000.0
1,0.104602958523,-0.122265361947,0.753277035434,-0.879516002718,-0.853258608417,0.644812736192,0.859182711545,-0.797191157612,0.360419567836,-0.0981813044917,-0.759730478305,0.841261431141,-0.654451930993,-0.327168423513,-0.0577500481731,0.0809304929216,1.0,1.0,0.265855305433,19.6819892454,0.0422641275263,0.378897782486,35.4891738892,2020-01-15 21:14:38.015562,3.392,23.7749631151,15.5388696759
2,0.104602958523,-0.122265361947,0.753277035434,-0.879516002718,-0.853258608417,0.644812736192,0.859182711545,-0.797191157612,0.360419567836,-0.0981813044917,-0.759730478305,0.841261431141,-0.654451930993,-0.327168423513,-0.0577500481731,0.0809304929216,1.0,1.0,0.106459406137,29.8600717306,0.273233358594,5.87780304111,35.3504669666,2020-01-15 21:15:13.380091,0.0,23.0550011769,
3,0.104602958523,-0.122265361947,0.753277035434,-0.879516002718,-0.853258608417,0.644812736192,0.859182711545,-0.797191157612,0.360419567836,-0.0981813044917,-0.759730478305,0.841261431141,-0.654451930993,-0.327168423513,-0.0577500481731,0.0809304929216,1.0,1.0,0.16791416502,22.8156418705,0.0742258557641,0.980764728564,35.5295841694,2020-01-15 21:15:48.927727,19.508,23.0550011769,21.7928702386
4,0.104602958523,-0.122265361947,0.753277035434,-0.879516002718,-0.853258608417,0.644812736192,0.859182711545,-0.797191157612,0.360419567836,-0.0981813044917,-0.759730478305,0.841261431141,-0.654451930993,-0.327168423513,-0.0577500481731,0.0809304929216,1.0,1.0,0.0334970421791,36.0738513041,0.669067933774,15.616672299,36.0432929993,2020-01-15 21:16:24.984894,21.166,23.0550011769,9.3909150258
5,0.104602958523,-0.122265361947,0.753277035434,-0.879516002718,-0.853258608417,0.644812736192,0.859182711545,-0.797191157612,0.360419567836,-0.0981813044917,-0.759730478305,0.841261431141,-0.654451930993,-0.327168423513,-0.0577500481731,0.0809304929216,1.0,1.0,0.776262399793,5.75975258827,0.0616420778072,1.12122918009,36.4979639053,2020-01-15 21:17:01.498407,23.749,23.0550011769,1.59876378162
6,0.104602958523,-0.122265361947,0.753277035434,-0.879516002718,-0.853258608417,0.644812736192,0.859182711545,-0.797191157612,0.360419567836,-0.0981813044917,-0.759730478305,0.841261431141,-0.654451930993,-0.327168423513,-0.0577500481731,0.0809304929216,1.0,1.0,0.0824355064631,30.3935552597,0.180494399908,4.57919747539,35.5869688988,2020-01-15 21:17:37.100566,13.194,23.0550011769,22.6763225092
7,0.104602958523,-0.122265361947,0.753277035434,-0.879516002718,-0.853258608417,0.644812736192,0.859182711545,-0.797191157612,0.360419567836,-0.0981813044917,-0.759730478305,0.841261431141,-0.654451930993,-0.327168423513,-0.0577500481731,0.0809304929216,1.0,1.0,0.230809416056,30.5780630159,0.941199429813,23.2096840956,35.92091012,2020-01-15 21:18:13.035390,0.0,18.7534505374,
8,-0.442681010897,0.0404295316024,0.0618785931571,-0.823287588738,-0.974176872519,0.922408650303,1.35767557303,-0.825952184058,0.360419567836,-0.100218282417,-0.800561177381,0.970404081777,-0.654451930993,1.85250829864,-0.0577500481731,0.0809304929216,1.39933509994,1.0,0.174260934234,29.4097406912,0.101704805019,1.43879467962,35.4014849663,2020-01-15 21:18:48.450939,6.077,25.8201258267,18.7534505374
9,-0.442681010897,0.0404295316024,0.0618785931571,-0.823287588738,-0.974176872519,0.922408650303,1.35767557303,-0.825952184058,0.360419567836,-0.100218282417,-0.800561177381,0.970404081777,-0.654451930993,1.85250829864,-0.0577500481731,0.0809304929216,1.39933509994,1.0,0.152511399984,29.9526683092,0.065700752235,0.779680374613,35.4542691708,2020-01-15 21:19:23.919593,8.804,25.8201258267,25.7830564189
10,-1.06719074047,0.0404295316024,-0.319655820267,-0.82006274757,-2.50971601927,-0.226078394275,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.834521090272,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,0.712969876696,1.39933509994,1.0,0.120255302429,31.1047050428,0.0492420603287,0.599192558702,35.5710008144,2020-01-15 21:19:59.504821,4.745,27.2823536219,25.8201258267
11,-2.02174152156,0.0404295316024,-0.469172324598,-0.82006274757,-2.50971601927,-0.50115490543,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.852053743716,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,1.0051256488,1.50230317541,1.0,0.0840379590988,33.0597730494,0.016618235198,0.104694881747,35.3947880268,2020-01-15 21:20:34.913633,1.105,29.4339548197,27.2823536219
12,-2.02174152156,0.0404295316024,-0.469172324598,-0.82006274757,-2.50971601927,-0.50115490543,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.852053743716,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,1.0051256488,1.50230317541,1.0,0.0972258174419,15.2565505981,0.00523728385622,0.0329948882942,35.4416542053,2020-01-15 21:21:10.369592,38.275,29.4339548197,13.2693954506
13,-2.02174152156,0.0404295316024,-0.469172324598,-0.82006274757,-2.50971601927,-0.50115490543,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.852053743716,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,1.0051256488,1.50230317541,1.0,0.244591903687,26.5370025635,0.0,0.0,35.3633639812,2020-01-15 21:21:45.747537,1.475,29.4339548197,19.5451099236
14,-2.02174152156,0.0404295316024,-0.469172324598,-0.82006274757,-2.50971601927,-0.50115490543,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.852053743716,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,1.0051256488,1.50230317541,1.0,0.123372429013,31.8887939596,0.0639592929629,0.919912353743,35.4246828556,2020-01-15 21:22:21.186672,7.717,29.4339548197,27.9944750582
15,-2.02174152156,0.0404295316024,-0.469172324598,-0.82006274757,-2.50971601927,-0.50115490543,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.852053743716,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,1.0051256488,1.50230317541,1.0,0.12210214138,31.3384552002,0.0,0.0,35.5461781025,2020-01-15 21:22:56.746887,0.641,29.4339548197,26.8241636449
16,-2.02174152156,0.0404295316024,-0.469172324598,-0.82006274757,-2.50971601927,-0.50115490543,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.852053743716,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,1.0051256488,1.50230317541,1.0,0.230849313736,30.7277050018,0.0,0.0,35.6364059448,2020-01-15 21:23:32.397325,82.44,29.4339548197,23.0433795047
17,-2.02174152156,0.0404295316024,-0.469172324598,-0.82006274757,-2.50971601927,-0.50115490543,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.852053743716,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,1.0051256488,1.50230317541,1.0,0.189466166496,28.589969635,0.0,0.0,35.5505480766,2020-01-15 21:24:07.961573,1.659,29.4339548197,22.5938092458
18,-2.02174152156,0.0404295316024,-0.469172324598,-0.82006274757,-2.50971601927,-0.50115490543,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.852053743716,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,1.0051256488,1.50230317541,1.0,0.113670011997,31.6727193642,0.0478578593374,0.377626448416,35.6371438503,2020-01-15 21:24:43.613650,4.472,29.4339548197,27.7526822465
19,-2.02174152156,0.0404295316024,-0.469172324598,-0.82006274757,-2.50971601927,-0.50115490543,1.35767557303,-0.882720501686,0.137307907309,0.0220687798908,-0.852053743716,0.970404081777,-0.654451930993,1.83997617327,-0.309688000422,1.0051256488,1.50230317541,1.0,0.0908936190605,32.8089411879,0.0190702024007,0.120142275125,35.5463140011,2020-01-15 21:25:19.177146,0.0,29.3757291813,
20,-1.78109663638,0.0404295316024,-0.459359156207,-0.784325499845,-2.50971601927,-0.50115490543,1.35767557303,-0.995062035436,0.137307907309,0.0220687798908,-0.867093286492,0.970404081777,-2.35994980832,2.5246096471,-0.309688000422,0.420058897918,1.50230317541,1.0,0.0772014086246,33.4139760303,0.0232081544665,0.154278488917,35.6424200535,2020-01-15 21:25:54.834705,3.792,29.5235690422,29.3757291813
21,-1.78109663638,0.0404295316024,-0.459359156207,-0.784325499845,-2.50971601927,-0.50115490543,1.35767557303,-0.995062035436,0.137307907309,0.0220687798908,-0.867093286492,0.970404081777,-2.35994980832,2.5246096471,-0.309688000422,0.420058897918,1.50230317541,1.0,0.0830063632727,32.8999320889,0.0243286788947,0.169762553754,35.6166510582,2020-01-15 21:26:30.465908,0.411,29.5235690422,29.1269031572
22,-1.78109663638,0.0404295316024,-0.459359156207,-0.784325499845,-2.50971601927,-0.50115490543,1.35767557303,-0.995062035436,0.137307907309,0.0220687798908,-0.867093286492,0.970404081777,-2.35994980832,2.5246096471,-0.309688000422,0.420058897918,1.50230317541,1.0,0.0834747737646,33.2802392864,0.0333074104912,0.209836686095,35.619560957,2020-01-15 21:27:06.100284,0.0,29.4030472643,
23,-1.37482519924,0.0404295316024,-0.459359156207,-0.784325499845,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.0588579795067,0.0220687798908,-0.867093286492,0.187004069321,-2.35994980832,2.5246096471,-0.309688000422,0.420058897918,1.50230317541,1.58332004937,0.0980607398748,33.5994197273,0.069915643118,0.658780198206,35.5962221622,2020-01-15 21:27:41.711111,115.279,30.6946086043,29.4030472643
24,-1.37482519924,0.0404295316024,-0.459359156207,-0.784325499845,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.0588579795067,0.0220687798908,-0.867093286492,0.187004069321,-2.35994980832,2.5246096471,-0.309688000422,0.420058897918,1.50230317541,1.58332004937,0.117533403397,31.1437245464,0.0342915038292,0.294258006018,35.5292611122,2020-01-15 21:28:17.255445,3.025,30.6946086043,26.8209941783
25,-1.37482519924,0.0404295316024,-0.459359156207,-0.784325499845,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.0588579795067,0.0220687798908,-0.867093286492,0.187004069321,-2.35994980832,2.5246096471,-0.309688000422,0.420058897918,1.50230317541,1.58332004937,0.0961368467808,33.6780261707,0.0729248464007,0.855644210013,35.84862113,2020-01-15 21:28:53.119231,4.72,30.6946086043,30.550178585
26,-1.37482519924,0.0404295316024,-0.459359156207,-0.784325499845,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.0588579795067,0.0220687798908,-0.867093286492,0.187004069321,-2.35994980832,2.5246096471,-0.309688000422,0.420058897918,1.50230317541,1.58332004937,0.097342787385,33.5532702446,0.0619147000216,0.624561902274,37.0029420853,2020-01-15 21:29:30.141236,0.0,30.7466589264,
27,-1.37482519924,0.0404295316024,-0.459359156207,-0.784325499845,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.0588579795067,0.0220687798908,-0.867093286492,0.187004069321,-2.35994980832,2.5246096471,-0.309688000422,0.420058897918,1.50230317541,1.58332004937,0.0934231894016,33.8009430885,0.0733228628665,0.820015010049,36.9200329781,2020-01-15 21:30:07.078915,0.0,30.8306774004,30.7466589264
28,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.0837337610722,34.1840842915,0.06997405768,0.668697552489,35.842291832,2020-01-15 21:30:42.936666,1.36,31.0969331343,30.8306774004
29,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.097965482235,33.6649234772,0.0735986022678,0.733418029432,35.7143518925,2020-01-15 21:31:18.667489,0.0,30.9915291933,
30,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.111590396404,33.8756317186,0.0764690792409,0.892605133748,35.6657109261,2020-01-15 21:31:54.347979,2.705,30.9915291933,30.4125915211
31,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.0318046891689,37.4145540714,0.460962840923,10.8645960206,35.7875919342,2020-01-15 21:32:30.150352,13.872,30.9915291933,18.2498838688
32,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.663096687675,13.3636299467,0.544296286908,11.099670145,35.8805301189,2020-01-15 21:33:06.045593,38.88,30.9915291933,8.41575688891
33,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.0978913655281,33.6346091127,0.0755872521271,0.843761796668,35.8299570084,2020-01-15 21:33:41.890712,0.899,30.9915291933,30.1361606401
34,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.0114668638706,39.5410911942,0.714950778587,18.9225241199,36.1117129326,2020-01-15 21:34:18.018872,2713.42,30.9915291933,9.68908613299
35,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.428250400424,19.5078766489,0.0627677728624,1.34494143721,37.0234510899,2020-01-15 21:34:55.062985,123.622,30.9915291933,10.8880465416
36,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.141751358032,32.0877386236,0.0699772026992,1.03817988638,36.4530611038,2020-01-15 21:35:31.538088,125.924,30.9915291933,29.4246648586
37,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.102848523378,33.5000778198,0.0784200937887,0.790404625005,35.8195688725,2020-01-15 21:36:07.373144,0.0,31.0055085805,
38,-1.37482519924,0.0887185893631,-0.459359156207,-0.688198021245,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.35994980832,2.5246096471,-0.309688000422,-0.707164521066,1.50230317541,1.58332004937,0.106007412672,33.2369796467,0.0774660480309,0.732706413987,35.8381919861,2020-01-15 21:36:43.226577,2.781,31.0055085805,30.2646693134
39,-2.03662411933,0.0903380183574,-0.459359156207,-0.551855583658,-13.1919581001,-0.50115490543,1.32683192473,-0.892422328288,-0.312531512389,0.0220687798908,-0.844510474841,0.302531890659,-2.44812373246,2.83225011362,-0.309688000422,-0.707164521066,1.46350745513,1.58332004937,0.0882297585011,33.9897716999,0.0690059284815,0.674707062056,35.7932341099,2020-01-15 21:37:19.035098,0.56,31.0279503241,31.0055085805
