,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_1_8,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_2_7,weight_2_8,bias_1,bias_2,avg_s_trans,avg_s_rot,avg_v_sens,episode_time,time_of_day,distance_to_previous_model,fitness
0,0.955084552195,0.894304061717,1.12408989693,0.712329666274,0.0207665663708,-0.0585212598974,0.744779640839,3.27745062149,0.134750001755,-0.440539485975,0.114156303929,0.616948800307,0.919949435975,0.109720095538,0.630677987892,0.833507510159,0.177140851075,0.186912348959,40.0,0.0,1.0,1579002619.46,13.6153788567,0.0,0.0
1,1.14858438771,0.894304061717,-0.508605834356,0.751929700276,0.902716758344,0.589291141156,0.705727247694,0.890542268222,-0.0718596492187,0.533468040876,0.775227909148,-0.288223957539,0.910081516231,0.109720095538,0.520397274508,0.858793627998,0.392668835733,0.186912348959,40.0,0.0,0.999954949683,1579002639.29,19.8356978893,9.45665471596,0.0
