,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_1_8,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_2_7,weight_2_8,bias_1,bias_2,avg_s_trans,avg_s_rot,avg_v_sens,episode_time_ms,time_of_day,distance_to_previous_model,fitness
0,0.459597581401,-0.214749170572,-0.308232545429,0.0906973141676,-0.132062313708,-0.317958365673,-0.527859170543,-2.02698125696,0.521448309994,-1.95126608964,-0.560019486494,0.228463963737,0.195108304107,-0.0777113149657,0.192900727208,3.02527304907,-0.607129670695,2.12787782827,-3.93052530289,0.470027351379,0.0,2020-01-14 18:05:51.649272,11.5783751011,0.0,-1.042
1,0.333842211429,0.015689363813,-0.563945609775,0.0793205170268,-0.0841710316198,-1.33698294861,-0.500968377739,-5.21154470429,0.299695071785,-2.01055100313,-0.0216014484066,0.430984675684,0.315090859929,-0.107278194429,0.215300262015,6.04011632236,-0.775858179933,3.71463640129,8.59856796265,0.757067680359,0.0,2020-01-14 18:06:02.532595,10.8742411137,14.345,1.219
2,0.0341370977568,-0.195720842516,-0.325641772789,0.0197864585895,-0.309099099746,-0.055463327231,-0.527859170543,-2.6037634817,0.273567400962,-2.13896861104,-0.750770756761,0.27187120316,0.214936848163,-0.121180581248,0.182716261759,3.02527304907,-0.649429510521,1.90767911978,6.96981143951,0.824568271637,0.0,2020-01-14 18:06:14.708791,12.1669001579,23.352,1.219
3,-0.771879327014,-0.74763200034,-0.492883825909,0.0288982417664,-1.03763394031,0.845059762181,-0.56573070511,-6.76893669915,0.234716038364,-1.56320524853,-1.02430245151,0.240470177424,0.22459876961,0.758274243826,0.250306905586,0.589210589052,-0.760083679082,6.25972529859,7.7120847702,0.764087867737,0.0,2020-01-14 18:06:28.196845,13.4789099693,0.807,1.251
4,-0.0219214937036,-0.195720842516,0.215231691475,0.0723704875814,-0.309099099746,-0.055463327231,-0.474384434132,-2.6037634817,0.273567400962,-1.52215557142,-0.660701046707,0.27187120316,0.202705504707,-0.00591836174962,-0.138112799952,2.56922081752,-0.719428347944,-3.79816189249,7.17732620239,0.820559406281,0.0,2020-01-14 18:06:42.973229,14.7676379681,45.748,1.251
5,0.0877662656058,-0.110793628727,0.231548828662,0.00379950396565,-0.202244492772,-0.339007535506,-0.576936949398,-3.35707954089,0.39091827311,-2.13896861104,-0.902448177755,0.27187120316,0.214936848163,-0.129618671835,0.0133434670039,5.45215633627,-0.495156603176,1.03263561392,-18.3648737907,0.224479592443,0.425494893325,2020-01-14 18:06:59.114855,16.1325118542,33.576,1.251
6,0.0822373957565,-0.503208849073,0.231548828662,0.00379950396565,0.0404490004374,-0.366271080843,-0.486385270076,-3.35707954089,0.761665910985,-2.13896861104,0.0210605026723,0.229662076027,0.214936848163,-0.019924892352,0.0644181216479,3.68004269408,-0.56801232742,1.23392129488,22.2262458801,0.284659936211,0.585206673727,2020-01-14 18:07:16.633723,17.509581089,7.727,2.924
7,0.0877662656058,-0.118686749534,-0.28781283633,0.00379950396565,-0.202244492772,-0.276029104,-0.584722043314,-3.17237259016,2.01954250793,-2.28437449228,-0.140621615026,0.307350078548,0.230741994915,-0.603545932737,0.0210988847337,5.45215633627,-0.41592865892,1.12855702727,2.21418050925,0.72371494472,0.291072780753,2020-01-14 18:07:35.455333,18.8121049404,4.415,2.924
8,-0.00653982236818,-0.110793628727,0.27786706047,0.0141172641426,0.10552970267,-0.253632011209,-0.485660150696,-3.55587565954,0.369341378409,-2.15190072954,-0.649663022424,0.27187120316,0.227186730431,-0.129618671835,-0.181968195394,5.45215633627,-0.527944304185,1.29406625677,8.99960774642,0.587593168479,0.0210635468528,2020-01-14 18:07:55.480470,20.0158498287,3.804,2.924
9,0.18570889818,-0.0758498875847,0.0701913905478,-0.00325031031995,0.333783804266,-0.499369847936,-0.603412232674,-3.35707954089,3.9943895555,-2.24132308131,-1.07938889718,0.274650757186,0.214936848163,-0.691045472332,-0.119568675578,5.21864104595,-0.495156603176,1.05211846011,7.45181281226,0.690012552057,0.0791493656133,2020-01-14 18:08:17.114026,21.6200530529,0.333,2.924
10,0.104590063156,-0.110793628727,3.20373735667,-0.0107703713194,-0.202244492772,-0.216084397368,-0.631244655314,-4.01912792176,-0.893791277715,-2.19899984518,-0.554422086153,0.303812310882,0.214936848163,-0.167856741627,0.0133434670039,6.33085410117,-0.495156603176,1.03263561392,2.50680001577,0.729481721719,0.229833860939,2020-01-14 18:08:40.126350,23.0023298264,13.765,2.924
11,0.0877662656058,-0.00280919041677,0.231548828662,0.00917551787195,-0.0776966751524,-0.089568778775,-0.518635770972,-3.35707954089,0.243164105818,-2.13896861104,-0.975024138799,0.27187120316,0.214936848163,-0.196786968042,0.209241077333,4.94877076666,-0.357432505027,1.03263561392,-2.59023275971,0.45684735775,0.372119290111,2020-01-14 18:09:04.389031,24.2514090538,11.841,2.924
