,weight_1_1,weight_1_2,weight_1_3,weight_1_4,weight_1_5,weight_1_6,weight_1_7,weight_1_8,weight_2_1,weight_2_2,weight_2_3,weight_2_4,weight_2_5,weight_2_6,weight_2_7,weight_2_8,bias_1,bias_2,avg_s_trans,avg_s_rot,avg_v_sens,episode_time_ms,time_of_day,distance_to_previous_model,fitness
0,0.274271971769,3.01477814018,1.03140978875,0.725455008295,-0.457182478921,0.137272214946,0.262222890985,-0.470347092588,-0.242896079883,1.31725577673,0.156778189177,0.865919985548,-3.94326847695,-0.787282756574,-1.14350273639,2.92643471895,1.15187274608,0.896940284021,21.3632785554,0.280081693792,0.32925281315,2020-01-14 23:12:35.763399,52.6043789387,0.0,12.955
1,1.02549258629,0.123239258929,0.876888353663,-0.135552622298,-0.89986034167,-0.212585176888,0.15069982261,-0.288044403321,1.37134235306,-0.488149762102,-1.13728492351,1.1776095068,-1.6758723172,-0.945630243872,-1.55719321514,0.73383598659,1.18681259923,1.08632312554,-19.300133049,0.36708112936,0.524456033135,2020-01-14 23:13:23.582497,47.8087630272,27.121,12.955
2,2.77376483055,0.572188602433,0.876888353663,-1.04607561674,-0.301239371299,0.157461273518,0.0644832537133,-0.411497541132,3.33330072386,-0.127684630483,-1.04425839907,1.08231884394,-0.429851863355,-0.911494873645,1.09863260352,0.871616147878,1.00656660334,1.16957328206,31.6853803406,0.0883996366501,0.106971813797,2020-01-14 23:14:11.773187,48.1800730228,6.135,27.266
3,1.02549258629,0.179051865008,1.45473698048,-0.26586640469,1.70623834861,0.440458895718,0.321764226467,0.313059546081,2.660423163,0.572899758308,-1.09555133279,1.28431111336,1.12891014419,-0.920423870637,-2.1722236335,0.442746818171,1.18681259923,1.17936739111,32.1422815475,0.0717002925873,0.0828718093047,2020-01-14 23:14:59.686938,47.9034290314,17.268,27.3586
4,1.7364965321,5.23512752371,1.5062476256,-0.135552622298,-0.374045323241,-0.245871487763,0.064393978694,-0.720365172501,1.6338161033,-0.606039479366,-1.27838013632,1.23090782718,6.53245801859,-0.858179144576,-1.90659375736,-1.44360123544,1.35398072055,1.08632312554,-27.7832765465,0.109189105415,0.786279311297,2020-01-14 23:15:48.137631,48.437723875,19.103,27.3586
5,2.64597809829,1.49362466505,0.501178201385,-0.107540221658,2.45614441023,0.122161780757,0.183125450193,-1.83711836015,2.5312475256,2.50412450896,-1.07209740893,2.5549860089,-1.78406342371,-0.917888350963,-4.50288154714,2.65399645777,1.63668633967,1.15503015859,-34.7774676514,0.130563307762,0.882320569595,2020-01-14 23:16:37.030438,48.882283926,99.886,21.18948
6,3.77982903198,3.64650405752,0.623192142932,-0.135552622298,-0.465341040666,0.0205024509386,0.15683677679,0.4407407128,2.26729229844,-1.61285234661,-1.42733758528,0.433911217227,-5.82754605247,-0.945630243872,-2.4231705596,2.56054942081,0.981727225015,1.12087255105,-39.9999768372,5.61141967773e-07,0.88156509295,2020-01-14 23:17:25.402433,48.3617730141,43.206,21.18948
7,0.927817986257,-0.690303736315,0.932342890683,0.442709459306,-1.02028301941,-0.779785975882,0.15069982261,-0.206709060835,1.37134235306,-0.657555372905,-1.03621098607,1.3231406777,1.86247196342,-0.908577671396,-1.55719321514,0.69302611925,1.18681259923,1.09486376187,-40.0,0.0,0.881543611222,2020-01-14 23:18:13.753211,48.3400959969,44.91,21.18948
8,2.19025532882,1.49362466505,0.755647517341,0.419322962997,1.79801954759,0.122161780757,0.197372541133,-1.83711836015,2.09084960576,0.548571739039,-1.08222865763,2.81689571852,-1.66442668752,-0.917888350963,-4.13982777717,4.49634353718,1.75222924903,1.04416210105,28.6284318886,0.138475889862,0.234782066902,2020-01-14 23:19:01.508397,47.7445049286,13.935,23.161
9,2.84948765254,2.15441645036,0.768974765155,1.79101867083,2.45614441023,0.122161780757,0.0412185585109,-1.83711836015,1.80498802434,3.02132724079,-1.07209740893,5.64515363624,-1.78406342371,-0.572910719432,-4.68955730671,2.65399645777,1.96129487285,1.24990499378,-32.4899648857,0.0721154360771,0.718831518714,2020-01-14 23:19:49.385869,47.8670299053,8.636,23.161
